factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,CUST_CODE
-0.0038770288,0.001659599,0.0040372745,0.00573747,0.002468862,0.004749697,0.0053325915,-0.00082675146,0.0025919147,0.0017101712,CUST0000646378
0.00033734902,0.001254047,0.0044400636,0.0019248602,0.00069667574,0.001754624,0.003355204,-0.00028126442,0.0025298,0.0033711684,CUST0000646402
0.096907966,0.009400948,-0.03810904,0.09838248,0.05674895,0.07307031,0.080721214,0.08080732,0.110091895,0.08897024,CUST0000646404
-0.00021237326,0.0017962481,0.001721134,0.00065400195,-0.00024792057,0.0010592403,0.0009747143,0.00090948166,0.001122931,0.0021165346,CUST0000646413
0.012997251,0.011473826,0.005793347,0.0009558571,0.0126587385,0.020015972,0.011522425,0.008306827,-0.004890709,0.010070754,CUST0000646727
0.020711571,0.0062408694,0.017558347,0.010072883,-0.0031589456,0.033234075,0.006273883,0.008056905,-0.012115261,0.0020941878,CUST0000646782
0.0018921426,0.0033587785,0.002017864,0.00033645198,-0.001799421,0.0006794873,0.0017407149,0.00058455276,-0.00017932687,-0.0020566564,CUST0000646796
0.024057776,0.017611666,0.015142406,0.009819247,0.0030161503,0.041733656,0.0025880733,0.019838735,0.011979755,0.0069757625,CUST0000646899
0.0055946517,0.012154497,0.01046995,0.0005204924,0.018612817,-0.006787387,0.020262633,0.00033908218,0.0049487143,0.012074348,CUST0000647000
0.059069827,0.006498492,-0.014276619,0.03940173,0.022850499,0.07791609,0.035280656,0.021865737,0.009022957,0.045030992,CUST0000647002
-0.024106413,0.0555766,0.002638913,-0.009063047,-0.0023345128,0.0060147583,0.042353723,0.036526207,0.034903757,0.019945865,CUST0000647016
0.08408492,0.09105303,0.087940045,0.059502456,0.20898037,0.041878838,0.17440459,0.093986616,0.06528147,0.074185655,CUST0000647120
-0.00036736493,0.0009114334,0.0011400259,0.00015744875,-0.00023049048,0.00072303467,0.000454182,0.00033324104,0.00056121475,0.0009634414,CUST0000647281
0.0064232578,0.022867318,0.009849008,0.00793212,0.0032923645,-0.007975487,0.003288893,0.011557693,0.012937007,0.005109222,CUST0000647381
0.057612844,0.05213924,0.07031046,0.045350637,-0.014446785,0.06102553,0.03145628,0.060810562,0.019933447,0.051491886,CUST0000647649
0.008103908,0.004826052,0.0010226544,0.009499538,0.009103238,0.0011410986,0.008434584,0.009282069,0.003995748,0.0010818982,CUST0000647993
0.10213074,0.08029059,0.15448737,0.02384971,0.08513587,0.14450996,0.14735594,0.017131224,0.08215454,-0.009343537,CUST0000648182
0.11541404,0.09297038,0.024603723,0.15861344,0.100784235,0.15232304,0.043901235,0.09888415,0.11515541,0.112765245,CUST0000648398
0.01549149,0.05340892,0.043512505,0.03064352,0.09276649,0.02246489,0.04389184,0.019192649,0.05655969,0.050753526,CUST0000648598
0.12460199,0.1846782,0.100237474,0.36560336,0.14787348,0.22676851,0.2683317,0.19167845,0.077842295,0.24081694,CUST0000648788
0.012192135,0.011379355,0.009647829,0.013056848,0.0055732126,0.013729593,0.0025181647,0.0027920532,-0.0072857505,0.012883803,CUST0000649480
-0.003097677,0.09257071,0.12583758,-0.022393158,0.10327288,0.0030471815,0.06213431,0.044053733,0.03751792,0.05788488,CUST0000649759
-0.0043190364,0.0264036,-0.020682437,-0.004173346,-0.0101564815,0.0072819213,0.013536638,0.016761845,0.006964757,0.002382436,CUST0000650053
0.019641666,0.026538929,0.03496049,0.024289884,0.056593005,-0.01232431,0.05614648,0.009368201,-0.02273735,0.02076871,CUST0000650230
0.00290006,0.0019348429,-0.0022130264,0.009079566,0.004899501,0.008100821,0.0036267096,0.008915021,0.011566891,0.011892633,CUST0000650255
0.0037380115,0.0019940194,0.0075504174,0.0018263138,0.0024775434,0.002488499,0.0028032474,0.0038357256,0.0055307588,0.0024194492,CUST0000650512
-0.001031128,0.0028000784,0.0026740178,-0.00050487596,-0.0023354862,0.0040595867,0.0025091113,-0.00017570193,0.0025995255,0.0045841844,CUST0000650694
0.0014722883,0.0012232148,0.00081881834,0.00027485893,0.002031965,-0.001289654,0.0014203306,0.0027956273,0.0021161532,0.0017111617,CUST0000650723
0.052732352,0.06740167,0.23084019,0.073510274,0.18600413,0.019117782,0.19670609,0.13551126,0.029340716,0.12823915,CUST0000650784
0.017919745,-0.00012827806,-0.0040956214,0.035877258,0.005264722,0.014792891,0.017854888,0.011559188,0.025643906,0.033754967,CUST0000650810
0.018322004,0.014239547,0.012512603,0.020710243,0.011925262,0.02418837,0.010154879,0.025330106,0.0040801433,0.018634392,CUST0000651171
0.05362671,0.07431836,0.09478059,0.007730645,0.014690975,0.081028506,0.023046616,0.051299594,-0.029827794,0.05220489,CUST0000651261
-0.024101118,0.07672102,-0.026239973,-0.0018543869,0.00868082,0.024768129,0.070706084,0.03669676,0.048312787,0.07855182,CUST0000651826
0.068132564,0.05055582,-0.010933284,0.054015435,-0.0007265221,0.07604372,0.005995271,0.062194526,0.05678523,0.065167725,CUST0000652173
0.0034172467,0.0036625331,0.00082756835,0.0042298436,-0.0006400213,0.005520182,-0.0007303494,0.0017988547,-0.0001961802,0.0024855812,CUST0000652578
-0.0038390488,0.018125886,0.121158704,0.053003985,-0.019891191,0.06864007,0.063623056,0.06341417,0.094781086,0.059840843,CUST0000652579
0.003186054,0.002888508,0.00785286,0.0021075278,-0.0026656962,0.0036299974,0.0024844029,0.0017459053,-5.6640147e-05,0.0015022584,CUST0000652788
0.0026981777,0.005831915,0.008549039,0.0021178992,0.0039990083,0.0022451987,0.0059275534,0.00731292,0.0033784078,0.0070200446,CUST0000653101
0.015507099,0.012780391,0.008322354,0.011887479,0.0088283,0.028074618,0.0053042527,0.014558205,0.0004982827,0.01576359,CUST0000653413
0.04616227,0.041939896,-0.00034448874,0.015900802,0.024189986,0.058051422,-0.00309911,0.03712165,-0.0060242116,0.021490077,CUST0000653545
-0.022967327,0.09179283,0.16624145,-0.031588215,0.029837394,0.06998678,0.10978112,0.10777687,0.07364441,0.11355027,CUST0000654017
-0.00092810433,0.00550073,0.0037760038,-0.0017339878,0.0049480847,-0.005593754,0.0033294607,0.00095337245,0.0063342163,0.0053539868,CUST0000654095
-0.04577065,0.17677806,0.32305396,-0.06383125,0.2953699,0.013262391,0.17828631,0.112817995,0.08042719,0.07801463,CUST0000654184
0.0059233923,0.022682238,0.008099533,0.007485151,0.017261308,0.012250167,0.044232946,0.018128386,0.0062182555,0.018221984,CUST0000654492
0.017778987,0.019755675,0.048208833,0.017237576,0.053966094,-0.006528622,0.08528223,0.031653192,0.09108393,0.0027359019,CUST0000654686
0.0057226103,0.0050851936,0.021142105,0.014440004,0.019499835,0.014831537,0.007778363,0.0023533604,-0.0005805787,0.017945316,CUST0000654951
0.024519574,0.033374302,0.0923744,-0.0069755493,-0.0144753205,0.07025127,0.034922373,-0.015382104,0.101820074,0.026673919,CUST0000655015
0.023469752,0.14258546,-0.05150165,0.068641715,0.05797118,0.081083804,0.047270346,0.13049935,0.038341545,0.064606816,CUST0000655437
0.0032540539,0.008149451,0.013683977,-0.0017163563,0.0010375922,0.0056723035,0.0063861804,0.0013986956,0.012216432,0.0075798766,CUST0000655517
0.06407562,0.060477644,0.041953582,0.10588634,0.034466635,0.17990397,0.021613702,0.031573605,0.0140606435,0.071268685,CUST0000655617
-0.09576603,0.3482368,-0.09074845,0.19088674,0.2269981,-0.02526614,0.23270741,0.25341973,0.05818268,0.40077034,CUST0000655620
0.23011482,0.10673165,0.0061983545,0.1844953,0.096414015,0.15010092,0.17892945,0.1352967,0.13813487,0.07666396,CUST0000656130
0.01975041,0.043213744,0.036590464,0.035720598,0.051655736,-0.0063165314,0.05010381,0.026704477,0.07360364,0.0382584,CUST0000656319
0.018282771,0.0013944248,-0.019971143,0.007544822,0.010952949,0.01791899,0.016578738,-0.0014286351,0.026821127,0.009620386,CUST0000656457
0.0016527005,-0.00056878134,0.022638781,0.012145093,0.009436368,0.0028186175,0.013301207,0.01298758,-0.0034105622,0.009538351,CUST0000656750
0.12526022,0.06180737,0.060403604,0.07889777,0.10364362,0.036551744,0.016667785,0.08970214,0.040478796,0.0074725007,CUST0000656926
0.002769645,-0.0012487138,-0.0005873292,0.0017097178,-0.00038255553,0.0039999317,0.0006028586,-0.0003199408,0.0022629693,-0.00012195218,CUST0000657147
0.3304135,0.1326157,0.1924901,0.18708695,0.013144758,0.09392783,0.11540622,0.097666875,0.065993875,0.13764557,CUST0000657423
0.010898087,0.022311522,0.033866376,-0.010430633,0.03517528,0.00688679,0.02403415,0.026393926,0.0025823163,0.014766938,CUST0000657439
0.15553705,0.11533533,0.1362491,0.07447364,-0.013500982,0.14164631,0.0650657,0.08615472,-0.049828928,0.04580717,CUST0000657924
0.00029036196,0.003191153,0.004082889,0.0035323035,0.0023960161,0.00067107624,0.0040962207,0.0003080863,0.004863837,0.0029790052,CUST0000658002
-0.0019758728,0.01779308,0.030697547,0.007182862,0.039162777,0.009149907,0.0045148656,0.011785511,0.013011479,0.0058178385,CUST0000658225
0.07660422,0.054117337,0.24752922,0.007968559,0.03717981,0.2693879,0.16483594,-0.0039253635,-0.0046531307,0.08994643,CUST0000658490
0.088931136,0.114731826,0.04254927,0.15948136,0.24673474,-0.023430245,0.059355695,0.0309099,0.031072875,0.061113246,CUST0000658589
-0.019778557,0.08828964,0.18783194,0.075418726,0.14147282,0.14279121,0.05580867,0.007232423,0.15437837,0.07079103,CUST0000658739
0.001223971,0.013846731,0.02852173,-0.006764198,-0.0070777377,0.024858298,0.011189607,-0.0078409705,0.013602613,0.008409738,CUST0000659009
-0.0010183959,0.0070207636,0.0262226,0.011958406,0.006890106,0.012946119,0.022424722,0.01618034,0.023597643,0.015686216,CUST0000659351
0.17004967,0.05832071,0.021976907,0.116834156,0.027325572,0.13659132,0.016291395,0.10501668,0.037703864,0.05915214,CUST0000659515
0.021004774,0.01812398,0.009055535,0.008314281,0.0028624062,0.030975968,-0.0021594379,0.014541931,0.0051997663,0.009865663,CUST0000659646
-0.006795736,0.0069425437,0.011249998,0.010540906,0.029985808,0.0058326684,0.01675914,0.025322849,0.005171017,0.009755354,CUST0000659723
0.00046053267,0.018014885,-0.002764107,0.0037232705,0.011796506,0.006668282,0.00039277194,0.01005923,-2.5187974e-05,0.013450177,CUST0000659863
0.070169985,0.058204167,0.033304747,0.0371153,0.0364652,0.07110999,0.05580552,0.07714706,0.018576672,0.044998214,CUST0000660590
0.009109021,0.00040059348,-0.006826643,0.03774525,0.017710993,0.017084442,0.02024943,0.015362192,0.03764994,0.025161855,CUST0000660742
0.11177955,0.07666625,0.01301538,0.08874531,0.03552302,0.105089836,-0.00035940338,0.0815787,0.0021573375,0.06205182,CUST0000661598
-0.0059252656,0.0075371917,0.0061033377,0.006669239,0.002457429,0.0024067962,0.006524371,0.0006457646,0.0011280009,0.0058295354,CUST0000661833
0.007663067,0.008138328,0.015322043,0.008762146,0.015297565,0.0079918625,0.0077662785,0.014097116,0.01363617,0.0036839019,CUST0000662729
0.07228549,0.06447731,0.058067188,0.05207027,0.013116243,0.12077153,-0.02609433,0.034045115,-0.043685853,0.024260204,CUST0000662876
-0.011263741,0.027175676,0.03573062,2.6194891e-06,0.027058711,0.014417288,0.03029414,0.009795289,0.02735839,0.01543415,CUST0000662970
0.005792573,0.0043028747,0.012366316,0.005591039,0.012294975,0.004776824,0.013065129,0.018334538,0.006481664,0.013659567,CUST0000663881
0.055239074,0.032575298,0.00782273,0.042326108,0.04209802,0.02633574,0.01232496,0.04390341,0.02181574,0.034144126,CUST0000664070
-0.029158648,0.16394158,0.34753934,0.029957606,-0.049733784,0.20030491,0.09268646,0.009703191,0.17634219,0.27814358,CUST0000664278
0.018082883,0.03446671,0.04342575,0.021951169,0.015383553,0.033083193,-0.0031679282,-0.011377582,-0.0132026905,-0.006605702,CUST0000664767
0.07128723,0.10567128,0.07528539,0.052880462,0.18333483,-0.060543403,0.1788552,0.04765691,0.020006092,0.08378243,CUST0000664935
0.009698503,0.08623651,0.13839808,-0.08965886,0.009982796,0.068137616,0.11255534,0.085384294,0.13035153,0.1559523,CUST0000665019
0.041900735,0.056033235,0.09151297,0.0020123292,0.020833416,0.02386154,0.04740431,0.054520402,0.054460365,0.03576837,CUST0000665049
-0.017215416,0.058125686,0.08523827,-0.0042307707,0.091554925,0.03705285,0.04203998,0.031504076,0.02644036,0.03415963,CUST0000665227
-0.022577628,0.06020404,0.21195641,-0.06455311,0.03645997,0.064488426,0.07578604,0.054942004,0.086939536,0.121390514,CUST0000665484
0.0020968104,0.012833476,0.011780661,0.0031001961,0.007343443,0.0036707774,0.0011024645,0.004913763,0.0028141732,0.010936306,CUST0000665542
0.06084538,0.06537918,0.1257278,0.01273379,-0.018629866,0.0885656,0.00250225,0.040118717,-0.04933295,0.017028285,CUST0000665835
0.0082677575,0.012372865,0.012461735,-0.0026479235,0.020269377,0.005093747,0.01946418,0.0024783025,0.0072645787,0.012414924,CUST0000665935
0.0012535261,0.00091194356,-0.00023128527,0.0005690264,0.0004889508,0.00065879646,0.0003870285,-0.00018283357,0.0001197589,-0.0002216766,CUST0000666129
0.24917684,0.13306196,0.15645418,0.063499704,0.20086528,0.12867185,0.1555137,0.25264654,0.04639881,0.17374429,CUST0000666276
0.0033331728,0.0050142147,0.005974577,0.002388997,0.0075072153,-0.0049110674,0.004000188,0.0064438437,0.002761368,0.0016015673,CUST0000666447
0.0146260075,0.0336346,0.067687,0.030612366,0.017713698,0.05529387,0.021789772,0.047205437,0.002748682,0.01241568,CUST0000667131
0.014510438,0.03520288,0.0339067,0.017777793,0.004575081,0.034953643,-0.01068298,0.02186346,-0.011384881,0.027373683,CUST0000667692
0.00054541073,0.017645825,-0.017501459,0.012460254,0.0072717285,0.0056076725,-0.0025315986,0.015151854,0.008201345,0.014511626,CUST0000667758
0.019287394,0.031486697,0.056813557,0.020244164,0.07768645,0.04802501,0.07127247,0.03006663,0.106683366,0.0684121,CUST0000668209
-0.009890557,0.007876874,0.058255237,0.0038806086,0.029164515,-0.007398122,0.02783086,0.028466577,0.0091622695,0.017284762,CUST0000668892
0.0099950805,0.017486358,0.011336846,0.022093777,0.03357325,0.014251533,0.02772452,0.014802926,0.0071398006,0.0073382054,CUST0000669138
0.015841082,0.007975867,0.0029725553,0.013260755,0.010732978,0.0020023445,0.00783583,0.010576766,-0.0054777362,-0.0047016074,CUST0000669277
0.058903128,0.052688047,0.04666009,0.017880267,-0.030815883,0.081255704,0.05489801,0.046101693,0.07287228,0.1027261,CUST0000669802
0.06942809,0.038750757,0.015595241,0.027952245,0.0013376735,0.05612322,0.057259344,0.03537258,0.06800921,0.03027236,CUST0000670072
0.002834493,0.01899331,0.019117074,-0.0010734035,-0.00021335957,-0.00074888376,0.017868116,0.016300622,0.012550142,0.0145739205,CUST0000670118
0.058644965,0.060433775,0.029952245,0.07001238,0.07153008,0.03615742,0.07534734,0.051273733,0.040292755,0.05849804,CUST0000670191
-0.02535927,0.049064614,0.3052106,-0.07070684,0.07509925,0.05322097,0.17051163,0.056321442,0.17389472,0.17898922,CUST0000670207
0.11051003,0.19267009,0.12789433,0.10609573,-0.012622795,0.25407588,-0.04678812,0.041352384,-0.15215419,0.055747624,CUST0000670504
0.010906321,0.006405367,-0.0021277363,0.0067219962,0.0071670874,-0.0007928414,0.0045527564,0.013773784,0.018591784,0.004790941,CUST0000670651
0.18781884,0.07899127,0.182853,0.040014826,0.39137158,0.15998426,0.39697292,-0.067114696,0.17899486,0.09942246,CUST0000670676
0.050489027,0.069910325,0.15751171,0.10201981,0.09655781,0.06822462,0.12921232,0.07704582,0.11247125,0.14153412,CUST0000670736
-0.0010695825,0.0010370807,-0.0003509257,-0.0010844899,-0.00048739926,0.00029272537,0.0018405723,0.0035479725,0.0033061823,0.0013849667,CUST0000670740
0.09150169,0.043821134,0.20996323,0.30173573,0.4191819,0.33660513,0.2508305,0.054797094,0.13994746,-0.016829832,CUST0000671085
0.009253533,0.009855496,0.015908541,0.0016175453,0.007124319,0.008813798,0.0030662988,0.011329971,-0.0064918464,-0.002793785,CUST0000671159
0.17102583,0.08609701,0.059322212,0.19911662,-0.0019379295,0.20266329,0.17224309,0.05249909,0.19147111,0.20709059,CUST0000671253
0.010926257,0.013954102,0.0022205038,0.014704613,-0.004252619,0.013092119,0.0027880077,0.0026069307,0.00046553736,0.008692791,CUST0000671743
0.008122803,0.023646815,0.026081037,-0.0030471424,0.025580011,0.009062783,0.007025212,0.0249984,-0.0028658623,0.015447052,CUST0000672261
0.0037539178,0.004339162,0.0032144147,0.0037435438,0.0040937983,0.003693692,0.0024245188,0.0027071973,0.0021638991,0.0039197314,CUST0000672263
0.04494782,0.03181991,-0.024043096,0.03137983,0.017971989,0.06458249,0.013596497,0.03543595,0.018780159,0.018158281,CUST0000672316
6.213048e-05,6.4813445e-05,-6.926257e-05,0.00012438998,0.0001708286,-0.00017303885,0.0002171914,-4.596906e-06,0.000175577,0.00011146579,CUST0000672497
-0.020487042,0.13515526,0.2520886,-0.066818185,0.17729712,-0.012204903,0.18173958,0.044106282,0.07288997,0.18026891,CUST0000672612
0.0348647,0.028595844,0.10134925,0.012142097,0.057001527,0.03107742,0.11471272,0.029273557,0.06772072,0.097628795,CUST0000672665
-0.0008062352,0.002996753,0.004145584,0.0019561737,0.0025417772,0.0024126414,-0.0032533528,0.0004872836,0.002200942,0.00657964,CUST0000672930
0.0150237195,0.0074192383,0.011796867,0.015703024,0.039199945,-0.0077178413,0.026218003,0.0017182754,0.021735035,0.003754898,CUST0000673066
-9.4756e-05,5.569537e-05,-1.7813161e-05,2.3141145e-05,0.00019626241,3.9869134e-05,5.00334e-05,3.49395e-05,6.647183e-05,4.3079308e-05,CUST0000673133
0.022639291,0.018955125,0.038193136,0.015030491,0.028293094,0.030938987,0.009258954,0.051348332,0.028622683,0.008351253,CUST0000673197
-0.014474583,0.115859054,0.11725315,-0.009950442,0.17336203,-0.027699338,0.011887533,0.0092614265,0.095192,0.037424844,CUST0000673256
0.001275263,0.006358709,0.02271314,-0.004217625,0.0047807232,0.007499464,0.016297612,0.0056997947,0.004746711,0.015694978,CUST0000673736
0.00015111484,0.00010879432,-2.193409e-06,-6.825087e-07,-2.8061226e-05,-0.00011190315,8.4239175e-05,3.7631267e-05,-3.3844475e-07,-2.7434156e-05,CUST0000673744
0.06381234,0.17022334,0.01489505,0.0805618,0.011247778,0.15542984,0.079301246,0.14429879,0.055913247,0.08528852,CUST0000674288
0.0019787091,0.003884723,0.00020319669,-0.00033259633,0.0033117572,-0.0005172816,0.0017427676,-0.00016152616,0.0035280848,0.001695796,CUST0000674767
0.0017995007,0.014127174,0.022817837,0.0029704778,0.017678056,0.015349459,0.019008549,0.014967376,0.00051955314,0.022262381,CUST0000674832
0.016431741,0.018136648,0.00761403,0.0149893835,0.028476335,0.014732072,0.014677729,0.026096156,-0.0024458105,0.007949447,CUST0000675272
-0.0037573127,0.010241144,0.0026290936,0.003396145,0.0066432063,0.00021402606,0.013334567,-0.0017206926,0.008302812,0.0020732298,CUST0000675797
-0.008427168,0.0473397,0.07851735,-0.0027846913,0.031665765,0.0352616,0.05538259,0.0031234918,0.05520517,0.038893763,CUST0000675844
-0.01930322,0.1575522,0.20954938,0.003997903,-0.07331019,0.19615732,-0.005853524,0.08252058,0.1174465,0.18538825,CUST0000676167
-0.0013831183,0.0014742111,0.0013433758,-0.000877291,0.0009052059,-0.00042090117,-0.00026457547,0.00038363197,0.0026292745,0.0016001414,CUST0000676446
0.20343944,0.17451815,0.2103017,0.07319013,0.07475495,0.28330827,-0.052003637,0.16554818,-0.13266365,-0.028962955,CUST0000676746
0.02752365,0.049545478,0.058687676,0.041944243,0.1378899,0.038324308,0.08003275,0.036368564,0.039349843,0.059318747,CUST0000676995
0.24852528,0.20647891,-0.06060183,0.06814359,0.24540308,0.19046058,-0.013188903,0.23727064,0.21337198,0.093132034,CUST0000677070
0.017400362,0.00827031,-0.012972935,0.0134587735,0.028251166,0.030255951,0.0115051735,0.0055283243,0.013487228,0.007913777,CUST0000677237
0.032279734,0.015849527,-0.014047758,0.058615256,0.03630781,0.03087733,0.025191944,0.042523433,0.041812763,0.014851084,CUST0000677440
