factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,PROD_CODE
0.06503747,0.18217494,0.08549374,0.072796814,0.100079596,0.049407896,0.057920862,0.05953556,0.016891629,0.14883661,PRD0902322
0.13430166,0.045723397,0.044787414,0.0280356,0.09191899,0.02379895,0.09351771,0.08788946,0.0181681,-0.010065588,PRD0904281
0.072117046,0.10579577,-0.007256503,0.11732982,0.008231882,0.1512596,0.031245796,0.041491605,0.06094551,0.08046064,PRD0904722
0.013534701,-0.014742375,0.039435964,0.018603526,0.004833742,-0.042796876,0.034230746,0.027300598,0.07445433,0.047642644,PRD0904990
0.022688774,0.12295977,0.24369445,-0.075704664,0.021832623,0.06459218,0.09753575,0.110836476,0.06400906,0.032305304,PRD0900603
0.28913274,0.07690181,0.20153688,0.21811405,0.014521132,0.19249392,0.10643293,0.07763488,0.0146995075,0.1740043,PRD0900615
0.11306708,0.060894314,0.035785336,0.044510663,0.06950401,0.054796673,0.070206314,0.06749591,0.11299975,0.039925225,PRD0900672
0.01245391,0.055621106,0.03303253,0.027633807,0.037122287,0.05913881,0.022889748,-0.015242578,0.07696757,0.08070359,PRD0901374
0.4724418,0.19089384,-0.10532302,0.17563485,0.20807044,0.029521286,-0.007471565,0.28349444,0.14699987,0.031762525,PRD0901741
0.046072975,0.012045545,0.03009056,0.050179232,0.11399551,-0.02150526,0.09560953,0.07207838,0.1073749,0.09668299,PRD0902151
-0.034810524,0.07855243,0.033249903,-0.007407308,0.060174294,-0.021178337,0.013260614,-0.005503204,0.080053784,0.048563052,PRD0902170
0.031070624,0.058186118,0.0030428993,0.045545574,0.08687643,0.077252254,0.048421778,-0.02678005,0.036233738,0.004542442,PRD0902424
0.10479837,0.21223903,0.09489583,0.14214352,0.06264658,0.16358815,0.17661378,0.2047335,0.23054992,0.16252844,PRD0902453
0.03882212,0.05969048,0.10495807,-0.007262855,-0.049553208,0.09098883,0.0029851787,0.04921248,-0.027093844,0.037942342,PRD0903705
-0.06774147,0.1091685,0.1392758,0.014904777,0.16922127,-0.043092504,0.24763858,0.06611337,0.21721701,0.07339598,PRD0904486
0.015509072,0.018425,-0.0013800088,0.016257752,0.07964815,-0.02211913,0.03268602,0.025713243,0.054977436,0.03446708,PRD0904505
0.07848238,0.07937062,-0.027015593,0.095363654,-0.060723186,0.0011862195,0.08667359,0.005159858,0.13121751,0.10036242,PRD0904594
0.032810945,0.043756425,0.04738237,0.03503268,0.002082442,0.052386563,0.0043567023,0.017365204,0.03512745,0.039603498,PRD0904669
0.014847915,0.002339949,0.015263983,0.042949226,0.006488222,-0.004336166,0.015850376,0.004026648,-0.0064626304,0.008868397,PRD0904853
-0.0009887093,0.075335026,0.007553566,0.17865919,0.0060870624,-0.00054725085,0.13543393,0.04912337,0.0014065255,-0.018076109,PRD0900040
0.048895452,0.1100945,-0.063930266,0.04537221,0.030222625,0.012619074,0.056843657,-0.03632892,0.16514172,-0.063814566,PRD0900043
0.037649445,0.07388298,0.04448587,-0.046202123,0.05046997,0.0016642665,0.10773676,0.03806802,0.008042989,0.0030309006,PRD0900049
0.06982263,0.026134724,0.027720205,0.021787869,0.009433309,0.024900643,0.02672909,0.032474928,-0.030128852,0.022999097,PRD0900097
0.042394593,0.041960057,0.07577998,0.10351523,-0.03566349,0.07029792,0.01489553,0.04535781,0.045877993,0.05870936,PRD0900165
-0.006350541,0.03020053,0.05217941,0.028191896,0.07952957,-0.01904328,0.056914,0.075883284,0.02043563,-0.008714034,PRD0900177
-0.011435922,0.006710808,0.06416144,0.0043807053,0.046392653,-0.0020969275,0.1117321,0.031046767,0.16956098,0.1402359,PRD0900183
0.15138897,0.03309848,0.0031172244,0.17598076,-0.04037502,0.16641895,0.0060112877,0.09490254,0.02906139,0.048764892,PRD0900185
0.043717336,0.094223,-0.017561717,0.014268331,-0.015917392,0.06871037,0.035150025,0.052501872,0.029330919,0.0038592399,PRD0900189
0.17239724,0.20317908,0.07631587,0.07841359,0.1407761,0.2561882,0.043517545,0.21360442,-0.016552366,0.08160422,PRD0900193
0.010214917,-0.011740962,0.012779176,0.023334498,-0.013947406,0.023049401,0.01006875,-0.000853015,0.02275816,0.033690628,PRD0900209
0.013561164,0.019476889,1.5788295e-05,-0.027849685,0.045547277,-0.0011033695,0.05247541,0.07371536,0.0722628,0.07299458,PRD0900211
-0.012282533,0.030898342,0.16855127,-0.13103642,0.09082939,0.083806925,0.1581302,0.07067945,0.08768861,0.15278007,PRD0900230
-0.03750272,0.036398765,0.073252276,0.030883698,0.124593005,-0.0017094873,0.05400376,0.05912079,0.008919122,0.014315579,PRD0900267
-0.05370351,0.027036292,-0.0036378936,0.0892958,0.05286146,0.041896485,0.032465722,0.054774284,0.011338275,0.06846198,PRD0900273
0.124988675,0.09975875,-0.026525633,0.10118268,0.009220421,-0.012453084,-0.021760063,-0.021799402,0.20858596,0.102929614,PRD0900280
0.043497834,0.06781584,0.0641,0.006072291,0.094294205,-0.07876543,0.037786264,0.04838821,0.020385806,-0.040695477,PRD0900291
0.026539486,0.07858041,-0.026933433,0.13282557,0.11677137,-0.033605114,0.052608076,0.048712544,0.024079697,0.07175938,PRD0900346
0.026845964,0.09068163,0.084858626,-0.045203503,0.1512824,-0.00850321,0.12640782,0.031872485,0.16011362,0.07113345,PRD0900447
0.09129519,0.1059112,0.16524221,0.13857579,0.048299186,0.008601713,0.20394261,-0.07508983,0.13385117,0.22890776,PRD0900487
-0.0053110137,0.059139304,0.04414494,0.01952004,0.034819726,-0.025920833,-0.0066392766,-0.0045826184,0.020631686,0.04522592,PRD0900569
-0.0055212877,0.016455764,-0.004111217,0.041418627,0.011656367,0.04411989,0.021904891,0.034845226,-0.013328258,0.08297865,PRD0900608
0.082270496,0.02405438,0.067442566,-0.041604526,0.029232934,-0.12841184,0.08522824,0.010552928,0.07487975,0.090646155,PRD0900871
-0.0041141063,0.023548378,0.023149438,0.026488066,0.032868303,-0.0038881241,-0.0119248945,0.0776481,0.030715795,0.0335092,PRD0900962
0.028899388,0.021674374,0.0821881,-0.0021947976,-0.041557215,0.065218195,0.04277391,0.009055654,0.088977255,0.05717144,PRD0901046
-0.009757301,0.0050385,0.0037354406,0.008208917,0.015073503,0.000114567876,9.5814554e-05,0.009545782,0.0038476738,0.00011979664,PRD0901123
0.10494986,-0.002987452,0.021157024,0.06289531,-0.03987755,-0.0033540884,0.017915396,0.019794075,0.10821802,0.037379455,PRD0901135
0.07850981,0.016201261,-0.022178838,0.09399697,0.040334214,0.11014628,0.016301097,0.058663435,0.035806507,0.082102515,PRD0901162
0.09129649,0.09276891,0.1073341,-0.004857574,0.025012191,0.009266709,0.10944274,0.04089326,0.23874608,0.057107627,PRD0901169
0.03726988,0.0421612,0.040940773,0.0371868,-0.01997465,0.10591443,0.05619892,0.04412206,0.09043906,0.09214816,PRD0901173
0.02773371,0.033987876,0.0062024593,0.008544202,-0.048082843,0.020799365,0.016824195,-0.007091304,0.091349214,0.022376612,PRD0901231
0.02259428,0.084092036,0.15522215,-0.00072518596,0.02586755,0.089784876,0.09541154,0.022668574,0.030653685,0.07963955,PRD0901270
0.15406239,-0.007740366,0.10749064,0.044747178,0.04270741,-0.02828819,0.009265386,0.02374,0.0013803485,-0.08392429,PRD0901479
0.0015964138,0.01569234,0.01746633,-0.0010724964,0.027445968,-1.7359202e-05,0.0041145897,0.029362341,0.018187033,0.022933813,PRD0901481
0.006064577,0.014366565,0.06702509,0.09411647,0.006285005,0.11568736,0.043988053,0.108589515,0.09926091,0.12206039,PRD0901493
0.003262911,0.030664384,0.04226603,-0.009905847,0.020080099,0.01836398,0.023680786,0.041267235,0.008775539,0.039628923,PRD0901511
0.06833836,0.08240306,0.08889446,0.069794945,-0.015903858,0.099772595,0.043770615,0.059860107,0.06289129,0.082842626,PRD0901541
0.11889716,0.054628395,-0.01762234,0.0477494,0.11527421,0.0057522533,0.13349414,0.118623085,0.180472,0.03607288,PRD0901558
0.014954814,0.023428429,0.0008872808,-0.0020068127,-0.00598908,0.00012365762,0.0076887016,-0.005569451,0.046884157,-0.011071153,PRD0901584
-0.010283137,0.043011792,0.048161525,-0.0048704525,0.0060027656,0.0100269485,0.03691956,0.030390417,0.0118448045,0.013888162,PRD0901634
0.10786985,0.108563386,0.12491952,0.09914621,-0.0066554993,0.14982522,0.04487586,0.07154263,0.07304115,-0.025060704,PRD0901733
0.00702294,0.058745794,0.06752549,-0.011233891,0.05991039,-0.018055102,0.028211836,0.0572253,0.061362687,0.010458902,PRD0901755
0.116446316,-0.012857867,-0.028557315,0.0002963993,0.02158381,-0.055328395,0.014906191,0.07273512,0.06795297,0.06935809,PRD0901768
0.08199941,-0.0022238202,0.005618729,0.11146924,0.03810328,0.029467145,0.07936852,0.15211068,0.031734146,0.052229602,PRD0902019
-0.0107131675,0.011905701,0.03233655,-0.0009307264,-0.008660733,0.03428086,0.013994713,0.004915366,0.031128708,0.0073657082,PRD0902022
0.07404509,0.046422992,0.0036323918,0.05710705,0.011949608,0.09607721,0.04312375,0.038827237,0.024715617,0.02298044,PRD0902037
0.028356308,0.03261326,0.09012775,0.0028262297,0.015882071,0.044643804,0.02998275,0.048641905,0.0030684334,0.019925145,PRD0902053
0.14357668,0.0464619,-0.06834213,0.044746615,0.12787586,0.05111093,-0.014881145,0.1078835,0.09362047,-0.044360023,PRD0902118
0.3108508,0.2889662,0.17171375,0.24340805,-0.038344014,0.47240317,0.022649964,0.21426769,-0.14227398,0.18663202,PRD0902204
-0.021334767,0.02502584,-0.021197224,0.10307854,0.1115045,0.025898214,-0.09842243,0.04391991,0.1003781,0.09223711,PRD0902230
-0.012383352,0.05522315,0.017051525,0.10392757,0.014193593,0.0012069328,0.09781609,0.029942403,0.001530229,-0.016686691,PRD0902372
0.3964484,0.18231106,-0.04949157,0.27576494,0.10419443,0.41015878,-0.013028045,0.10711418,0.03095107,0.14128931,PRD0902555
0.08097554,0.029192261,0.041155282,-0.0030142993,0.06975248,-0.03310378,0.07267918,-0.0006546934,0.0006508519,-0.012406005,PRD0902574
0.008074989,0.0144748585,0.020757284,0.007653758,-0.010188596,0.036593594,0.018596705,0.04047854,0.026683507,0.024420127,PRD0902585
0.019664457,0.013123216,0.013811278,0.014745304,-0.0035287589,0.048227996,0.016632307,0.009931436,-0.0041058585,0.0076734894,PRD0902710
0.00954572,0.013082398,0.029985046,0.00752935,0.03966337,-0.031215232,0.053312592,0.016427143,-0.006877385,0.011084025,PRD0902713
-0.0116835935,0.07997494,0.16933113,-0.08980407,0.22177617,-0.09068771,0.094752364,0.107345946,0.06654691,0.14599328,PRD0902792
0.13920836,0.004705738,0.030389829,0.039824415,0.056342166,0.12178014,0.025473684,0.067253724,0.034719292,0.07765434,PRD0902875
-0.018739691,0.11694721,-0.041898765,0.03861576,0.08598684,0.029867362,0.12957162,0.0525693,0.052389074,-0.018315008,PRD0903036
-0.009162065,0.03513474,0.098273136,0.025209222,-0.023388475,0.100390196,-0.0052353656,0.048771974,-0.046177335,0.043969307,PRD0903083
0.24131447,0.098749295,0.00042733614,0.12430339,0.10062082,0.110879175,-0.071663916,0.22418165,0.052813124,0.07010627,PRD0903271
-0.00026056488,0.0067305355,0.023751402,0.017099567,0.05131626,-0.032788165,0.031215344,0.013936088,-0.0013490085,0.03027625,PRD0903391
0.03865305,0.110897124,-0.054392904,0.034340017,0.061258644,0.12948574,0.0055672014,0.0366094,0.054683812,0.022962583,PRD0903406
0.008519126,0.010478526,0.045300726,-0.0031720593,-0.0029332216,0.046016015,0.01921337,0.014405002,0.039012074,0.0388479,PRD0903499
0.039152082,0.018577479,0.02028184,0.012799497,0.022153674,0.0015279478,0.021933107,0.03867716,-0.0012920785,0.033700377,PRD0903587
0.08162556,0.083846785,0.027935607,0.062556244,0.03515323,0.15738116,-0.033102255,0.021338293,-0.05982061,0.0069973245,PRD0903613
-0.057511915,0.05254158,0.036437813,0.073638745,0.055394907,0.07380163,0.066216536,0.12599592,0.061138775,-0.006995984,PRD0903618
0.16820052,0.10848654,-0.013257983,0.14177653,0.08172689,-0.044529896,-0.058484025,0.009518229,0.10017583,0.07664267,PRD0903770
0.07999352,0.04780324,0.03475961,0.11367012,0.09926932,0.06458087,0.11788238,0.18743768,0.090789996,-0.030727189,PRD0903906
-0.0076222694,0.054900926,-0.005733043,0.03412628,0.045572624,0.013105478,0.041856535,0.028157225,0.0025466308,0.008054832,PRD0903917
-0.01035202,0.021361332,-0.007046551,0.04055198,-0.012114843,0.018948697,0.02722383,-0.0042097066,0.044087593,0.02247461,PRD0903963
-0.019819766,0.09290919,-0.011378731,0.014071507,-0.05384785,0.02849624,0.046552278,0.061595283,0.036748037,0.015205138,PRD0903991
0.010513404,0.0148264095,0.018233793,-0.007878819,0.023219427,-0.00043562995,0.0063813776,-0.00287179,0.011993736,0.039477885,PRD0904000
0.091604106,0.05233522,-0.02892543,0.051585328,-0.0077485205,0.0886007,-0.04719265,0.025425805,0.04626022,0.049413815,PRD0904062
-0.0013541193,0.0055217226,0.01903504,0.001998312,0.00017714755,0.013056413,0.012888001,0.0075717955,0.006581543,0.01389688,PRD0904112
0.1937879,0.056237783,-0.05552188,0.16661295,0.059187684,0.11479975,0.0038700132,0.1127953,-0.001198203,0.06025589,PRD0904149
0.062083177,0.01730323,0.034302916,-0.01675306,0.0831708,0.058906395,0.03458965,0.022847936,0.06250451,0.044219397,PRD0904178
0.2091566,0.15152681,0.17076406,0.077458195,0.062883556,0.04286231,0.019012509,0.056739252,0.03926396,-0.012755548,PRD0904230
0.026858522,0.053561173,0.039103743,0.024747266,0.012829621,-0.017441204,0.04094392,0.013340837,0.018001508,-0.05088331,PRD0904397
0.0150287645,0.083537586,0.11914271,0.009773618,0.09550376,0.010688257,0.09954347,0.07038387,0.09719664,0.10291163,PRD0904577
0.064110026,0.009071349,-0.009529175,0.052853666,0.018578034,0.0923762,0.020217584,0.00077078544,-0.016917309,-0.00016051294,PRD0904650
0.09131144,-0.02094009,0.12580054,0.063049234,0.009047634,0.0013665124,0.05643009,-0.06606344,0.1493967,0.116342984,PRD0904655
0.13317862,0.046130497,-0.020430405,0.12048392,0.027096719,0.011401173,-0.0033386317,0.08396111,0.031129785,0.01291855,PRD0904730
0.010717392,-0.014578783,0.039197337,0.0067065647,0.0358053,-0.0014522846,0.03322991,-0.0033324957,-0.0057057897,0.02848838,PRD0904732
0.046028554,0.013711383,0.0707717,-0.0062240544,0.017336087,-0.0040649846,0.067088015,0.003207125,0.102782205,0.07261356,PRD0904850
0.05442408,0.04136495,0.016004048,0.054019544,0.048098076,0.031034792,0.05136567,0.05842727,0.0006155461,0.009003725,PRD0904942
0.029623456,0.03874425,-0.013807701,-0.034006163,0.045491084,0.0070626973,0.10403714,0.093866415,0.019913144,0.04373443,PRD0902064
0.16240656,0.054063864,0.10730474,-0.016920362,-0.07388198,0.1900992,0.10391469,-0.07622943,0.3142329,0.14281826,PRD0901216
0.014581586,0.022779949,0.037758105,0.01967779,0.051128987,0.012404926,0.06302084,0.03279606,0.040654995,0.080543354,PRD0902060
0.07766564,0.08211889,-0.026931785,0.03872756,0.07032271,0.072636925,0.022764856,0.078511685,0.01554205,0.035931498,PRD0903931
0.046264406,0.086377926,0.096166044,-0.001601782,-0.014350015,-0.01077209,0.0058665867,0.052773368,0.023078693,-0.09542158,PRD0903993
-0.008100136,0.08348747,0.039025422,-0.0247611,0.07123849,-0.05602468,0.07171112,0.10230103,-0.020049803,0.049123842,PRD0904925
0.045761902,0.081166,0.110110685,0.02286113,0.082218714,0.050042935,0.011921093,0.084622346,-0.073853105,0.025101773,PRD0903388
0.01871864,0.022603922,0.020828826,0.0027288322,-0.024182422,0.048949175,0.007455171,0.026577579,0.015838457,0.028506171,PRD0904731
0.01476129,0.04943846,0.098099545,0.030028395,0.10185219,-0.08655484,0.20437674,0.09177873,0.12167844,0.12294439,PRD0900002
-0.015849525,0.047280744,-0.017174022,-0.001707548,-0.00042063615,-0.00305705,0.043809928,0.039771736,0.034722682,0.03282213,PRD0900276
-0.010784675,0.069400825,-0.090635866,0.014050325,0.021834595,0.01285691,0.08447896,0.111871734,0.040433332,0.005957109,PRD0901881
0.029240085,0.01220947,0.03851464,0.0075555276,-0.003397409,0.021290071,0.022903608,0.026065096,0.014257427,0.024393994,PRD0900450
0.180023,0.091957286,-0.015863419,0.113404736,0.116536334,0.1999961,-0.024541957,-0.002876991,-0.026828708,-0.020176772,PRD0900695
-0.013037215,0.013588058,0.007935351,0.017684774,0.029606722,-0.008888952,-0.039053045,0.008214648,0.032680884,0.040740654,PRD0900755
0.088433616,0.0701243,-0.023378825,0.06552017,0.06800877,0.033709697,0.07537173,0.01134317,0.11171468,0.074518904,PRD0901348
0.007949858,0.011975194,0.035647575,-0.034718994,0.08660287,-0.015121441,0.038171403,0.04793227,0.06814823,0.04791681,PRD0901521
0.13566107,-0.04862248,-0.023708537,0.1650161,0.09868843,0.10776662,0.09764526,0.025633253,0.12524335,0.0106278965,PRD0901533
-0.002400261,0.014482143,0.008192385,0.014868359,0.018204825,-0.0058026165,-0.0035680048,0.026212366,0.037890438,-0.02967782,PRD0902181
-0.0030490414,0.019950813,0.022245253,0.0007078973,0.001495336,0.009263877,-0.0052758316,0.015685024,0.029676689,0.032979153,PRD0902789
0.05749022,0.07470504,0.024739066,0.1312392,-0.02471264,0.116105095,0.0027018397,-0.09088051,-0.03568569,0.073264785,PRD0902897
0.027448907,0.054654855,0.020697221,0.021253768,-0.009768813,0.074147634,-0.0045469287,-0.0015795475,-7.404394e-06,0.022232004,PRD0903389
-0.018743554,0.1592319,-0.1126512,-0.0067392653,-0.06675186,0.062790245,0.07900108,0.12020888,0.059834164,0.030944737,PRD0903632
0.015878724,0.018648587,0.057801012,-0.015978321,0.0668536,-0.020187924,0.06989207,-0.007315198,0.01610445,0.072832964,PRD0903683
-0.04762068,0.06965297,0.14820577,-0.035850324,0.07592607,0.035209507,0.0630675,0.04356848,0.12247513,0.04856959,PRD0903717
0.019990472,0.09895988,-0.010217847,0.079467304,-0.0043667117,0.07847984,-0.01745554,-0.06588829,-0.012609155,0.092098646,PRD0904389
0.27290684,0.21552408,-0.022671817,0.13429976,0.268403,0.33144376,-0.023406126,0.1790908,0.13761704,0.15312436,PRD0904622
0.08706247,-0.010237626,0.062986694,0.02431824,0.14836065,0.011940797,0.20194867,0.14589967,0.06392562,0.066853315,PRD0904624
0.15784627,0.014908349,0.15302883,0.11168565,0.07973237,-0.12387655,0.0195632,0.14490172,0.059193246,-0.10974225,PRD0904689
0.124065615,0.1525213,-0.038634542,0.023332812,0.05271219,0.13227506,0.11569933,0.13570797,0.21700963,0.09569517,PRD0901217
0.27008486,0.10961128,-0.0815749,0.16597182,0.04395833,0.22159584,-0.034225997,0.2328289,0.17669061,0.24121626,PRD0901617
0.026690157,0.027090482,0.09103966,0.024910958,0.10497519,-0.10194202,0.08663492,0.09442396,0.087418005,0.082974695,PRD0904493
0.014539495,0.035989437,0.11930597,0.027543988,0.0033162478,0.03823061,0.06119853,0.021371404,0.12911186,0.09589244,PRD0902721
0.0033273723,0.019297455,0.00961707,0.018784953,-0.0022509496,0.015617252,0.00851861,0.0018793416,0.004552343,0.006618721,PRD0900029
0.010866852,0.05282697,0.072241046,0.026285246,0.06418448,-0.05840541,-0.0026882358,0.047359876,0.100849204,0.0645762,PRD0900362
0.023148151,0.030786872,0.04026333,0.0027587013,-0.009585329,0.055740763,0.05695519,0.099970214,0.06491382,0.071029745,PRD0901067
-0.00048427173,0.0455717,0.03452306,-0.0022316521,0.047850322,0.014612601,0.041513667,-0.00886454,0.0020225968,-0.011748788,PRD0901670
0.007949851,0.052011024,-0.023913825,0.109206036,0.05263388,0.018047422,0.08241019,0.033660676,-0.0033961327,0.010103609,PRD0902640
0.31253743,0.23191403,0.38056034,0.20845328,-0.044656813,0.5301966,-0.012128483,0.25982162,-0.10853941,0.30791596,PRD0903782
-0.007437595,0.028177397,0.121655,0.045009915,0.024203656,0.07390687,0.079633206,0.017738743,0.07254428,-0.015968105,PRD0900001
0.12401725,0.007682181,-0.0024242783,0.06440095,0.052882314,0.15491728,-0.040941652,0.049701203,-0.024065493,-0.0042425715,PRD0900058
-0.023721611,0.085638754,-0.039221272,-0.015023977,-0.06305984,0.009396318,0.037877936,0.061099663,0.026694331,-0.007890067,PRD0900136
-0.0024176843,0.0024623415,0.01569047,-0.010798706,0.00077264593,0.0024859034,0.004559649,0.002720901,0.0039665727,0.008355798,PRD0900140
0.05258969,0.051472384,0.012357048,0.031716526,0.037646472,-0.014317901,0.08735182,0.06529913,0.03817542,0.04148251,PRD0900233
0.006407575,0.017358806,0.003332046,0.0384501,0.0039029554,0.034006536,0.029185737,-0.029850056,0.047565505,0.06804936,PRD0900310
